2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.947658295054188,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.0895641533612626,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.788156593489319,PnL:0.37243565426837905
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.6462898116811764,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.5781816692332824,PnL:0.47796541779074847
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.8614488656407757,PnL:0.2486481310918881
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.185899035472223,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.053385601259469,PnL:0.5414420846859261
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.7826915583119392,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.442973627917858,PnL:0.5934823725028688
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.6355253233286935,PnL:0.4856252534621757
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.323017412607982,PnL:0.5774588924598568
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.5578643695190295,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.4379298971872054,PnL:0.19207542478169592
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.0059442180308293,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.884256492644331,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.0861152565727004,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.180257560872691,PnL:0.15765613664455538
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.307895055445408,PnL:0.17470566460559298
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.7076041056949096,PnL:0.49525337425430094
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.7022066645032403,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.8790498643216025,PnL:0.2509992327033898
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.766839262284274,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.4206902705089397,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.4932720351710334,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.343749638363521,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.2452385718451038,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.533255279061512,PnL:0.6055419913530762
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.277952681868866,PnL:0.3042837692283061
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.702762343296296,PnL:0.36102888338831135
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.308859212614099,PnL:0.5755676721136588
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.2117744537078434,PnL:0.16186609193580268
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.4060525231391807,PnL:0.45497279560701365
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.5212208667474534,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.068104767960525,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.236050177594064,PnL:0.565842005822035
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.203244646467071,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.8751923845457852,PnL:0.2504839592755344
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.6553637205223986,PnL:0.2211197433259444
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.750963497891639,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.5580107197621365,PnL:0.47527102796305754
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.6956055352473163,PnL:0.36007289314899765
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.9499083288652375,PnL:0.26046434619945835
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.702472027106124,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.934222399033837,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.659721025072612,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.119484735666271,PnL:0.5502714576224742
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.9116158709220508,PnL:0.3889270654306419
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.4747750113459364,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.4256350557313588,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.7059650126696924,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.6608189466302803,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.8383750105462946,PnL:0.37914371688556137
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.1424963193092457,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.4938777578480575,PnL:0.6002820310949448
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.515045975953984,PnL:0.4695318946210446
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.402443680279529,PnL:0.3209129953459162
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.9120746749682045,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.610612329611485,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.4093916735032552,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.6390627359344765,PnL:0.35252003384925984
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.9415717779591355,PnL:0.5265062469587083
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.6258468858598976,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.6537829097601744,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.312508529418447,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.6460921959335306,PnL:0.35345901322366685
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.1444847680868104,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.649270390910647,PnL:0.22030581013244943
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.1966733804927836,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.1577603188014458,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.3351017440886572,PnL:0.44549535094721954
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.897845511869503,PnL:0.3870876520002237
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.048146095663777,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.2595182963565796,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.959963311542697,PnL:0.3953852072440865
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.4974499229689493,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.330307859368944,PnL:0.5784327338553868
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.740055294332069,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.5426373624265564,PnL:0.4732174896463959
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.324035247102101,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.19956904275194,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.779891420743025,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.3285364599451945,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.9953681876457345,PnL:0.5336922497412353
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.479063813141343,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.644648045790999,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.1518945673561238,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.272490270995529,PnL:0.30355411273331295
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.1149698088516953,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.060348255451227,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.018486277097872,PnL:0.5367803118646663
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.3897489609486113,PnL:0.3192172634374821
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.1066046323660932,PnL:0.1478177449697158
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.0180832830895805,PnL:0.26957100245419385
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.0118480986199145,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.848719636210419,PnL:0.2469477894029379
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.6093219589551904,PnL:0.4821250672895527
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.8336711417476774,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.8183935684237227,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.747544030222505,PnL:0.634166198267242
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.761689398269399,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.569000189944283,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.862569187251983,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.8024929301760646,PnL:0.37435066971191067
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:2.614788127608191,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:3.621162157038962,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.49104075066049,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:4.298000031526437,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.3389862277063167,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.116617203693967,PnL:0.2827329408021503
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.5199018476148445,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:4.618345570850444,PnL:0.6169081601573512
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:3.2677296502059954,PnL:0.43649593896218336
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:667.8219070853885,Quantity:1.2547994642462257,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:2.5578694496794436,PnL:0.3416744182341182
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:667.9554848245795,Quantity:1.6824730008685367,PnL:0.22474093970605516
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.190683231928453,PnL:1.6151808997799058
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.3857131017174265,PnL:2.22012638638749
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.965047798399482,PnL:2.513395968054826
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.686529766110747,PnL:2.372405160350874
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.5727949280918962,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.3594499554274653,PnL:0.6591074219686344
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.251354558645085,PnL:2.0612008053963793
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.320455104428092,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.2303557630496966,PnL:1.3784932901865432
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.6911450713246445,PnL:2.001857528536621
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:3.200009047794046,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.270467785730094,PnL:1.635094820584523
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.935353656407868,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.0109875421739911,PnL:0.33078083104807904
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.9843116442466915,PnL:1.6307963047113332
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.1990982631480374,PnL:1.0466997247197114
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.9757771598601166,PnL:1.3008180794913988
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.5630943304421003,PnL:1.1657940919745764
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:2.4439415172306664,PnL:0.7996231134204577
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.4055420012552764,PnL:0.4598734720790324
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.3319363550994479,PnL:0.4357907452504701
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.2105757962162635,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:2.760150512896005,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.5757656734494887,PnL:0.48474525026436266
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:0.39496063566277995,PnL:0.053542460458330846
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.479158112348927,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.479158112348927,PnL:0.20052065342957698
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.9782751774217813,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.9782751774217813,PnL:0.26818298052679823
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:2.9858542940973853,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.1337898754201592,PnL:0.15370113902837354
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:2.6647162161513234,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.419064193113667,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.035259800633025,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.7527139676054775,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:2.5382577931142642,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:1.7221192413154012,PnL:0.23345744627924672
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.8042332907259815,PnL:0.5157172440771336
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.975901554833514,PnL:0.6745533306050614
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.711800317317894,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.500957542453809,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:2.8965933079550665,PnL:0.39267389874131003
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:2.358938231009323,PnL:0.3197872029588798
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.327969247684731,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.012118409997363,PnL:0.4083349486021391
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.676236512867555,PnL:0.49836548342480147
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.633529690215887,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:3.5833577999002206,PnL:0.4857744696187465
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.219176637762359,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.600537639366573,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:2.7697400329963133,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.5013404817702702,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.4498492364186149,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:1.3177682134628084,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:2.178672652108065,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:2.5579007572171566,PnL:0.3467593673478974
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:3.6987924855456327,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,BUY,Price:668.1925609222242,Quantity:4.206203883579441,PnL:0
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:2.2365777244405516,PnL:0.30319951802763145
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:2.2182917727689326,PnL:0.30072060049531174
2025-03-05 11:31:29.f,BTCUSDT,SELL,Price:668.3281249648749,Quantity:4.000484198281526,PnL:0.542321810479229
